pair_id,from_node,to_node,reachable,reason,same_path,short_total_length_km,short_total_weight_km,short_edges,short_hotspot_edges,short_hotspot_share_pct,short_avg_hotspot_rate,short_max_hotspot_rate,avoid_total_length_km,avoid_total_weight_km,avoid_edges,avoid_hotspot_edges,avoid_hotspot_share_pct,avoid_avg_hotspot_rate,avoid_max_hotspot_rate,extra_distance_km,hotspot_edges_reduction,avg_hotspot_rate_reduction,max_hotspot_rate_reduction,explainability_short
376,A407,A3201,1,,0.0,10.2,11.765217,8.0,1.0,12.5,0.065217,0.521739,10.465217,10.465217,8.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.065217,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
377,A407,A3036/A3200 roundabout,1,,0.0,10.08,11.645217,8.0,1.0,12.5,0.065217,0.521739,10.345217,10.345217,8.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.065217,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
378,A407,Parliament Square,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
379,A407,Durham St,1,,0.0,10.4,11.965217,7.0,1.0,14.286,0.074534,0.521739,10.665217,10.665217,7.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.074534,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
380,A407,A3204 Durham Lane,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
381,A407,A3205/A3220,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
382,A407,A3210,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
383,A407,A3211,1,,0.0,4.2,5.765217,4.0,1.0,25.0,0.130435,0.521739,4.465217,4.465217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
384,A407,St Bride St,1,,0.0,4.5,6.065217,5.0,1.0,20.0,0.104348,0.521739,4.765217,4.765217,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
385,A407,A3217,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
386,A407,A4/A315,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
387,A407,Buckingham Gate,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
388,A407,A3218,1,,0.0,6.0,7.565217,5.0,1.0,20.0,0.104348,0.521739,6.265217,6.265217,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
389,A407,A4204,1,,0.0,5.4,6.965217,5.0,1.0,20.0,0.104348,0.521739,5.665217,5.665217,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
390,A407,A3220 Addison Crescent,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
391,A407,A3220 Battersea Bridge Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
392,A407,A3220 Edith grove,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
393,A407,A3212,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
394,A407,M4 J3,1,,0.0,7.121053,8.68627,5.0,1.0,20.0,0.104348,0.521739,7.38627,7.38627,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
395,A407,A4 Hyde Park Corner,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
396,A407,Marble Arch,1,,0.0,5.0,6.565217,6.0,1.0,16.667,0.086957,0.521739,5.265217,5.265217,6.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.086957,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
397,A407,A4(T),0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
398,A407,A4/A205,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
399,A407,A4000,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
400,A407,A40,1,,0.0,4.3,5.865217,4.0,1.0,25.0,0.130435,0.521739,4.565217,4.565217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
401,A407,A4000 Wales Farm Rd,1,,0.0,4.8,6.365217,5.0,1.0,20.0,0.104348,0.521739,5.065217,5.065217,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
402,A407,A501,1,,0.0,5.54,7.105217,6.0,1.0,16.667,0.086957,0.521739,5.805217,5.805217,6.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.086957,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
403,A407,A5204,1,,0.0,4.8,6.365217,5.0,1.0,20.0,0.104348,0.521739,5.065217,5.065217,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
404,A407,Uxbridge Rd,1,,0.0,5.4,6.965217,5.0,1.0,20.0,0.104348,0.521739,5.665217,5.665217,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
405,A407,A40(T),1,,0.0,14.92,16.485217,6.0,1.0,16.667,0.086957,0.521739,15.185217,15.185217,6.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.086957,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
406,A407,A4090,1,,0.0,5.8,7.365217,5.0,1.0,20.0,0.104348,0.521739,6.065217,6.065217,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
407,A407,B466 Ickenham Rd,1,,0.0,18.531111,20.096329,7.0,1.0,14.286,0.074534,0.521739,18.796329,18.796329,7.0,0.0,0.0,0.0,0.0,0.265218,1.0,0.074534,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
408,A407,A400,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
409,A407,A4200,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
410,A407,A5202,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
411,A407,Bloomsbury St,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
412,A407,A400/A503,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
413,A407,Castlehaven Road,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
414,A407,A4000 Leamington Park,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
415,A407,A4000 Station Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
416,A407,A404 Manor Park Road,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
417,A407,Old Oak Common Lane,1,,0.0,5.7,7.265217,6.0,1.0,16.667,0.086957,0.521739,5.965217,5.965217,6.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.086957,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
418,A407,A4003,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
419,A407,A5,1,,1.0,2.1,2.1,1.0,0.0,0.0,0.0,0.0,2.1,2.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, | Edges added in the avoid route (top changes): |   (none)
420,A407,A4089,1,,0.0,4.6,6.165217,4.0,1.0,25.0,0.130435,0.521739,4.865217,4.865217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
421,A407,A4008,1,,0.0,6.848864,9.495504,5.0,2.0,40.0,0.208696,0.521739,7.114081,8.195504,5.0,1.0,20.0,0.104348,0.521739,0.265217,1.0,0.104348,0.0,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
422,A407,A409,1,,0.0,7.968864,10.615504,6.0,2.0,33.333,0.173913,0.521739,8.234081,9.315504,6.0,1.0,16.667,0.086957,0.521739,0.265217,1.0,0.086956,0.0,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
423,A407,A401,1,,0.0,4.8,6.365217,5.0,1.0,20.0,0.104348,0.521739,5.065217,5.065217,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
424,A407,Acton St,1,,0.0,5.4,6.965217,6.0,1.0,16.667,0.086957,0.521739,5.665217,5.665217,6.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.086957,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
425,A407,A4207,1,,0.0,5.1,6.665217,4.0,1.0,25.0,0.130435,0.521739,5.365217,5.365217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
426,A407,A402 Goldhawk Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
427,A407,A4088,1,,0.0,7.286364,9.933004,5.0,2.0,40.0,0.208696,0.521739,7.551581,8.633004,5.0,1.0,20.0,0.104348,0.521739,0.265217,1.0,0.104348,0.0,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
428,A407,A479,1,,0.0,6.536364,9.183004,5.0,2.0,40.0,0.208696,0.521739,6.801581,7.883004,5.0,1.0,20.0,0.104348,0.521739,0.265217,1.0,0.104348,0.0,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
429,A407,A404 Craven Park Road,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
430,A407,A404 High Street Harlesden,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
431,A407,Tubbs Road,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
432,A407,A1000,1,,1.0,3.8,3.8,2.0,0.0,0.0,0.0,0.0,3.8,3.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, | Edges added in the avoid route (top changes): |   (none)
433,A407,A123/A1400,1,,1.0,3.7125,3.7125,2.0,0.0,0.0,0.0,0.0,3.7125,3.7125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, | Edges added in the avoid route (top changes): |   (none)
434,A407,A598 Regent's Park Road,1,,1.0,2.456,2.456,2.0,0.0,0.0,0.0,0.0,2.456,2.456,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, | Edges added in the avoid route (top changes): |   (none)
435,A407,High St,1,,1.0,3.2,3.2,2.0,0.0,0.0,0.0,0.0,3.2,3.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, | Edges added in the avoid route (top changes): |   (none)
436,A407,M1 spur,1,,1.0,6.2,6.2,2.0,0.0,0.0,0.0,0.0,6.2,6.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, | Edges added in the avoid route (top changes): |   (none)
437,A407,A406 spur,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
438,A407,A4000 Gunnersbury Lane,1,,1.0,7.765217,7.765217,6.0,0.0,0.0,0.0,0.0,7.765217,7.765217,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, | Edges added in the avoid route (top changes): |   (none)
439,A407,A406/A10,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
440,A407,A404 split,1,,1.0,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, | Edges added in the avoid route (top changes): |   (none)
441,A407,A437,1,,0.0,7.922727,9.487945,6.0,1.0,16.667,0.086957,0.521739,8.187945,8.187945,6.0,0.0,0.0,0.0,0.0,0.265218,1.0,0.086957,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
442,A407,A4006 Kingsbury Rd,1,,0.0,9.786364,12.433004,6.0,2.0,33.333,0.173913,0.521739,10.051581,11.133004,6.0,1.0,16.667,0.086957,0.521739,0.265217,1.0,0.086956,0.0,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
443,A407,A4088 Neasden Lane North,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
444,A407,A4140,1,,0.0,9.843956,11.652652,7.0,2.0,28.571,0.161491,0.608696,10.109173,10.352652,7.0,1.0,14.286,0.086957,0.608696,0.265217,1.0,0.074534,0.0,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
445,A407,A41,1,,1.0,2.5,2.5,2.0,0.0,0.0,0.0,0.0,2.5,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, | Edges added in the avoid route (top changes): |   (none)
446,A407,A5205,1,,1.0,3.2,3.2,3.0,0.0,0.0,0.0,0.0,3.2,3.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, | Edges added in the avoid route (top changes): |   (none)
447,A407,A598,1,,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, | Edges added in the avoid route (top changes): |   (none)
448,A407,A41(T),0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
449,A407,A5100,1,,1.0,3.8,3.8,2.0,0.0,0.0,0.0,0.0,3.8,3.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, | Edges added in the avoid route (top changes): |   (none)
450,A407,Headstone Lane,1,,0.0,9.343956,11.152652,7.0,2.0,28.571,0.161491,0.608696,9.609173,9.852652,7.0,1.0,14.286,0.086957,0.608696,0.265217,1.0,0.074534,0.0,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
451,A407,A411 Barnet Road,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
452,A407,A5135 Elstree Way,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
453,A407,A4125,1,,0.0,6.616667,8.181884,5.0,1.0,20.0,0.104348,0.521739,6.881884,6.881884,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
454,A407,A4180,1,,0.0,4.7,6.265217,4.0,1.0,25.0,0.130435,0.521739,4.965217,4.965217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
455,A407,A4201,1,,0.0,5.74,7.305217,7.0,1.0,14.286,0.074534,0.521739,6.005217,6.005217,7.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.074534,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
456,A407,A4205,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
457,A407,A4206,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
458,A407,A4204 roundabout,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
459,A407,A5109,1,,1.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, | Edges added in the avoid route (top changes): |   (none)
460,A407,M1 roundabout,1,,1.0,2.4,2.4,2.0,0.0,0.0,0.0,0.0,2.4,2.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, | Edges added in the avoid route (top changes): |   (none)
461,A407,A5/A4209,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
462,A407,Marylebone Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
463,A407,A41 Park Rd,1,,0.0,6.04,7.605217,7.0,1.0,14.286,0.074534,0.521739,6.305217,6.305217,7.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.074534,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
464,A407,Harrington Sq,1,,0.0,6.44,8.005217,7.0,1.0,14.286,0.074534,0.521739,6.705217,6.705217,7.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.074534,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
465,A407,Prince Albert Road,1,,0.0,7.04,8.605217,7.0,1.0,14.286,0.074534,0.521739,7.305217,7.305217,7.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.074534,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
466,A407,A501 Pentonville Road,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
467,A407,A502,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
468,A407,Delancey St,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
469,A407,A502/A503,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
470,A407,B540,1,,0.0,6.0,7.565217,5.0,1.0,20.0,0.104348,0.521739,6.265217,6.265217,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
471,A407,St Pancras Way,1,,0.0,4.5,6.065217,5.0,1.0,20.0,0.104348,0.521739,4.765217,4.765217,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
472,A407,A503 Camden Road,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
473,A407,A503 Seven Sisters/Parkhurst Road,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
474,A407,A400 Pemberton Gardens,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
475,A407,A503/A504,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
476,A407,A41/A5109,1,,1.0,4.7,4.7,3.0,0.0,0.0,0.0,0.0,4.7,4.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, | Edges added in the avoid route (top changes): |   (none)
477,A407,A5150,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
