from_node,to_node,same_path,shortest_total_length_km,shortest_total_weight_km,avoid_total_length_km,avoid_total_weight_km,extra_distance_km,hot_edges_shortest,hot_edges_avoid,avg_hotspot_shortest,avg_hotspot_avoid,max_hotspot_shortest,max_hotspot_avoid,removed_edges_count,added_edges_count,error
A407,A234,True,23.554636093112638,23.554636093112638,23.554636093112638,23.554636093112638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A235,True,28.36955647016041,28.36955647016041,28.36955647016041,28.36955647016041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A236,True,30.00306276608199,30.00306276608199,30.00306276608199,30.00306276608199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A237,True,33.865920450043404,33.865920450043404,33.865920450043404,33.865920450043404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A238,True,36.085627764299545,36.085627764299545,36.085627764299545,36.085627764299545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A238 spur,True,32.396716023729944,32.396716023729944,32.396716023729944,32.396716023729944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A239,True,32.48118057063964,32.48118057063964,32.48118057063964,32.48118057063964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A239 Cranmer rd,True,31.945209346367918,31.945209346367918,31.945209346367918,31.945209346367918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A239 Madeira Rd,True,31.850020369367698,31.850020369367698,31.850020369367698,31.850020369367698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A24,True,35.29332008381136,35.29332008381136,35.29332008381136,35.29332008381136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A24 Priory Rd,True,34.553401918862626,34.553401918862626,34.553401918862626,34.553401918862626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A240 Warren Drive North,False,39.09147676013153,40.09965977206425,39.57472113045857,39.57472113045857,0.4832443703270428,1.0,0.0,0.021739130434782608,0.0,0.5217391304347826,0.0,2.0,2.0,
A407,A243,True,38.65309367145764,38.65309367145764,38.65309367145764,38.65309367145764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A244,True,28.65125559272306,28.65125559272306,28.65125559272306,28.65125559272306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A297,True,32.85828132248723,32.85828132248723,32.85828132248723,32.85828132248723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A298,True,36.717713952219015,36.717713952219015,36.717713952219015,36.717713952219015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3,True,15.188784975575352,15.188784975575352,15.188784975575352,15.188784975575352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3 Marcilly rd,,,,,,,,,,,,,,,No path between A407 and A3 Marcilly rd.
A407,A3 North Side Wandsworth Common,,,,,,,,,,,,,,,No path between A407 and A3 North Side Wandsworth Common.
A407,A3 Wandsworth High St,,,,,,,,,,,,,,,No path between A407 and A3 Wandsworth High St.
A407,A3(T),True,34.259827815892216,34.259827815892216,34.259827815892216,34.259827815892216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3/A2198,True,13.998099596418449,13.998099596418449,13.998099596418449,13.998099596418449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A300,True,13.378867684082449,13.378867684082449,13.378867684082449,13.378867684082449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3000,True,16.23911746139184,16.23911746139184,16.23911746139184,16.23911746139184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3002,True,18.691097042936857,18.691097042936857,18.691097042936857,18.691097042936857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3003,True,14.266141407955159,14.266141407955159,14.266141407955159,14.266141407955159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3004,True,25.811201067836468,25.811201067836468,25.811201067836468,25.811201067836468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3005,True,23.567096233909613,23.567096233909613,23.567096233909613,23.567096233909613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3006,True,26.872633448078677,26.872633448078677,26.872633448078677,26.872633448078677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3008,True,32.739886613381486,32.739886613381486,32.739886613381486,32.739886613381486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A302,True,11.50342788992453,11.50342788992453,11.50342788992453,11.50342788992453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A302 Garden Row,True,13.183684417785653,13.183684417785653,13.183684417785653,13.183684417785653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A302 StGeorges Rd,True,13.329952858504594,13.329952858504594,13.329952858504594,13.329952858504594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3031,,,,,,,,,,,,,,,No path between A407 and A3031.
A407,A3036,True,14.607247957085798,14.607247957085798,14.607247957085798,14.607247957085798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A304,True,12.878176525677732,12.878176525677732,12.878176525677732,12.878176525677732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3044,True,32.14665733565023,32.14665733565023,32.14665733565023,32.14665733565023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A305,True,28.36682301294803,28.36682301294803,28.36682301294803,28.36682301294803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A305 Paradise Rd,True,28.140341041995587,28.140341041995587,28.140341041995587,28.140341041995587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A306,True,11.020013978538989,11.020013978538989,11.020013978538989,11.020013978538989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3063,True,24.67286219342632,24.67286219342632,24.67286219342632,24.67286219342632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A307,True,32.720224697682156,32.720224697682156,32.720224697682156,32.720224697682156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A307 Kingsgate Rd,True,34.39426099806634,34.39426099806634,34.39426099806634,34.39426099806634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A307 Richmond Rd/Eden St,True,34.7581363933992,34.7581363933992,34.7581363933992,34.7581363933992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A308,True,30.595543325991045,30.595543325991045,30.595543325991045,30.595543325991045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A308 Kings Rd,True,12.9281718940721,12.9281718940721,12.9281718940721,12.9281718940721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A308 Sopwith rd,True,34.66327001909702,34.66327001909702,34.66327001909702,34.66327001909702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A309,True,28.841373986591524,28.841373986591524,28.841373986591524,28.841373986591524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A310,True,27.607786197912983,27.607786197912983,27.607786197912983,27.607786197912983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A311,True,28.758596119267335,28.758596119267335,28.758596119267335,28.758596119267335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A312,True,13.610415402237717,13.610415402237717,13.610415402237717,13.610415402237717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A313,True,30.336051968930793,30.336051968930793,30.336051968930793,30.336051968930793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A314,True,29.79621123220525,29.79621123220525,29.79621123220525,29.79621123220525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A315,True,17.796733145083625,17.796733145083625,17.796733145083625,17.796733145083625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A315 Studland St,True,11.264284402661334,11.264284402661334,11.264284402661334,11.264284402661334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A316,True,27.29530999785799,27.29530999785799,27.29530999785799,27.29530999785799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3200,True,12.325319738646073,12.325319738646073,12.325319738646073,12.325319738646073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3201,True,13.555357075982922,13.555357075982922,13.555357075982922,13.555357075982922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3202,True,12.970312590459454,12.970312590459454,12.970312590459454,12.970312590459454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3203,True,11.776814587324438,11.776814587324438,11.776814587324438,11.776814587324438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3204,True,13.874014424940437,13.874014424940437,13.874014424940437,13.874014424940437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3204 Durham Lane,True,13.261383636781462,13.261383636781462,13.261383636781462,13.261383636781462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3205,,,,,,,,,,,,,,,No path between A407 and A3205.
A407,A3205/A3220,,,,,,,,,,,,,,,No path between A407 and A3205/A3220.
A407,A3209,True,13.358872223085763,13.358872223085763,13.358872223085763,13.358872223085763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3210,True,36.74029878687138,36.74029878687138,36.74029878687138,36.74029878687138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3211,True,11.902120568469794,11.902120568469794,11.902120568469794,11.902120568469794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3216,True,13.43039837984657,13.43039837984657,13.43039837984657,13.43039837984657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3217,True,9.596470779925973,9.596470779925973,9.596470779925973,9.596470779925973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3218,True,11.928649886372808,11.928649886372808,11.928649886372808,11.928649886372808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3219,True,13.154823633588489,13.154823633588489,13.154823633588489,13.154823633588489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3220,True,12.23794851987296,12.23794851987296,12.23794851987296,12.23794851987296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3220 Addison Crescent,True,9.58099219237398,9.58099219237398,9.58099219237398,9.58099219237398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A3220 Battersea Bridge Rd,,,,,,,,,,,,,,,No path between A407 and A3220 Battersea Bridge Rd.
A407,A3220 Edith grove,True,12.82408912327831,12.82408912327831,12.82408912327831,12.82408912327831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4,True,25.147186776649292,25.147186776649292,25.147186776649292,25.147186776649292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4 Hyde Park Corner,True,8.22393589626501,8.22393589626501,8.22393589626501,8.22393589626501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4(T),True,27.891784746128824,27.891784746128824,27.891784746128824,27.891784746128824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4/A205,True,17.133365348697957,17.133365348697957,17.133365348697957,17.133365348697957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A40,True,8.302030428067312,8.302030428067312,8.302030428067312,8.302030428067312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A40(T),True,13.091103024165292,13.091103024165292,13.091103024165292,13.091103024165292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A400,True,11.958074391163231,11.958074391163231,11.958074391163231,11.958074391163231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A400/A503,True,13.398429186400273,13.398429186400273,13.398429186400273,13.398429186400273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4000,True,6.835504927981426,6.835504927981426,6.835504927981426,6.835504927981426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4000 Leamington Park,True,6.2059800561016605,6.2059800561016605,6.2059800561016605,6.2059800561016605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4000 Station Rd,True,4.3227781485552565,4.3227781485552565,4.3227781485552565,4.3227781485552565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4000 Wales Farm Rd,True,5.589994137838921,5.589994137838921,5.589994137838921,5.589994137838921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4001,True,20.918374897964082,20.918374897964082,20.918374897964082,20.918374897964082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4003,True,1.667810668390015,1.667810668390015,1.667810668390015,1.667810668390015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4005,True,7.841580653872275,7.841580653872275,7.841580653872275,7.841580653872275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4008,True,10.8031549433351,10.8031549433351,10.8031549433351,10.8031549433351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A401,True,11.879798754675887,11.879798754675887,11.879798754675887,11.879798754675887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A402,True,7.766901615278606,7.766901615278606,7.766901615278606,7.766901615278606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A402 Goldhawk Rd,True,12.281417356064004,12.281417356064004,12.281417356064004,12.281417356064004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4020,True,13.21064784585168,13.21064784585168,13.21064784585168,13.21064784585168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A404,True,5.707076309113368,5.707076309113368,5.707076309113368,5.707076309113368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A404 Craven Park Road,True,4.465002781503925,4.465002781503925,4.465002781503925,4.465002781503925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A404 Manor Park Road,True,4.0202034374587985,4.0202034374587985,4.0202034374587985,4.0202034374587985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A406,True,4.120743460417417,4.120743460417417,4.120743460417417,4.120743460417417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A406 spur,True,6.614627581478786,6.614627581478786,6.614627581478786,6.614627581478786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A406(T),True,10.679976869646232,10.679976869646232,10.679976869646232,10.679976869646232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A406/A10,True,11.859371943654264,11.859371943654264,11.859371943654264,11.859371943654264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A408,True,30.02854673545969,30.02854673545969,30.02854673545969,30.02854673545969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4088,True,3.8834224694406383,3.8834224694406383,3.8834224694406383,3.8834224694406383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4088 Neasden Lane North,True,1.8892956080331111,1.8892956080331111,1.8892956080331111,1.8892956080331111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4089,True,7.340509647624809,7.340509647624809,7.340509647624809,7.340509647624809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A409,True,9.508543573334261,9.508543573334261,9.508543573334261,9.508543573334261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4090,True,10.351767333999247,10.351767333999247,10.351767333999247,10.351767333999247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A41,True,3.7719244600862725,3.7719244600862725,3.7719244600862725,3.7719244600862725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A41(T),True,1.2526638676309407,1.2526638676309407,1.2526638676309407,1.2526638676309407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A410,True,10.246165573428188,10.246165573428188,10.246165573428188,10.246165573428188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A411 Barnet Road,True,10.682433594750037,10.682433594750037,10.682433594750037,10.682433594750037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4125,True,15.866401705769016,15.866401705769016,15.866401705769016,15.866401705769016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4127,True,10.240556625223133,10.240556625223133,10.240556625223133,10.240556625223133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4140,True,6.621467473424016,6.621467473424016,6.621467473424016,6.621467473424016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4180,True,13.359118454822069,13.359118454822069,13.359118454822069,13.359118454822069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4201,True,9.072630061395328,9.072630061395328,9.072630061395328,9.072630061395328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4205,True,6.579919569611253,6.579919569611253,6.579919569611253,6.579919569611253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A4206,True,8.094436983462181,8.094436983462181,8.094436983462181,8.094436983462181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A437,True,16.4489871575266,16.4489871575266,16.4489871575266,16.4489871575266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A5,True,3.3025978957075477,3.3025978957075477,3.3025978957075477,3.3025978957075477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A5/A4209,True,7.140713815804546,7.140713815804546,7.140713815804546,7.140713815804546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A5000,True,6.242496016414704,6.242496016414704,6.242496016414704,6.242496016414704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A501,True,11.143166764713316,11.143166764713316,11.143166764713316,11.143166764713316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A501 Pentonville Road,True,12.76665002955063,12.76665002955063,12.76665002955063,12.76665002955063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A502,True,2.6156156371409964,2.6156156371409964,2.6156156371409964,2.6156156371409964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A502/A503,True,13.336934638010232,13.336934638010232,13.336934638010232,13.336934638010232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A503,True,21.427082957633424,21.427082957633424,21.427082957633424,21.427082957633424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A503 Camden Road,True,15.955120759303952,15.955120759303952,15.955120759303952,15.955120759303952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A503 Seven Sisters/Parkhurst Road,True,16.82376413973421,16.82376413973421,16.82376413973421,16.82376413973421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A503/A504,True,22.789667127431755,22.789667127431755,22.789667127431755,22.789667127431755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A504,True,4.1106030531044055,4.1106030531044055,4.1106030531044055,4.1106030531044055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A5100,True,7.069623673860663,7.069623673860663,7.069623673860663,7.069623673860663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A5150,True,3.93056287110256,3.93056287110256,3.93056287110256,3.93056287110256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A5200,True,12.072663872191477,12.072663872191477,12.072663872191477,12.072663872191477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A5201,True,12.422192170386138,12.422192170386138,12.422192170386138,12.422192170386138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A5202,True,13.726675114360992,13.726675114360992,13.726675114360992,13.726675114360992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A5203,True,12.747802747362726,12.747802747362726,12.747802747362726,12.747802747362726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A5204,True,8.307946130015155,8.307946130015155,8.307946130015155,8.307946130015155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,A598,True,3.858063912320591,3.858063912320591,3.858063912320591,3.858063912320591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,Adelaide Rd roundabout,True,2.940441301562326,2.940441301562326,2.940441301562326,2.940441301562326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,Adelaide Road roundabout,True,2.940441301562328,2.940441301562328,2.940441301562328,2.940441301562328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,Aldersbrook Rd,True,28.68695391461401,28.68695391461401,28.68695391461401,28.68695391461401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,Aldwych,True,11.375401431762642,11.375401431762642,11.375401431762642,11.375401431762642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,Also Whitehall Road  coveres this A Junction,True,41.60980446630273,41.60980446630273,41.60980446630273,41.60980446630273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,AlsoWhitehall Road  coveres this A jct,True,41.60980446630273,41.60980446630273,41.60980446630273,41.60980446630273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,Amersham Rd,True,46.6422784408287,46.6422784408287,46.6422784408287,46.6422784408287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,B102,True,13.990865724842473,13.990865724842473,13.990865724842473,13.990865724842473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,B126 Prescot St,True,14.374898338220596,14.374898338220596,14.374898338220596,14.374898338220596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,B155,True,22.142792642374292,22.142792642374292,22.142792642374292,22.142792642374292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,B202,True,15.90833603131625,15.90833603131625,15.90833603131625,15.90833603131625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,B210,True,46.10517533701394,46.10517533701394,46.10517533701394,46.10517533701394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,B2230,True,38.509163760380666,38.509163760380666,38.509163760380666,38.509163760380666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,B229,,,,,,,,,,,,,,,No path between A407 and B229.
A407,B274,True,32.169683419786566,32.169683419786566,32.169683419786566,32.169683419786566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,B302,True,10.269432320691298,10.269432320691298,10.269432320691298,10.269432320691298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,B306,True,14.266147844625474,14.266147844625474,14.266147844625474,14.266147844625474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,B363,True,25.179098964629112,25.179098964629112,25.179098964629112,25.179098964629112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,B414,True,5.095820330581665,5.095820330581665,5.095820330581665,5.095820330581665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,B458,True,9.326756259162302,9.326756259162302,9.326756259162302,9.326756259162302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,B467 Harefield Rd,True,19.344611672401115,19.344611672401115,19.344611672401115,19.344611672401115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,B512,True,13.612504967196678,13.612504967196678,13.612504967196678,13.612504967196678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,B540,True,18.423101235318082,18.423101235318082,18.423101235318082,18.423101235318082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,Baker St,True,7.813866450995864,7.813866450995864,7.813866450995864,7.813866450995864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,Barnet Lane,True,8.73021166326398,8.73021166326398,8.73021166326398,8.73021166326398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,Baston Rd,True,44.106033126678106,44.106033126678106,44.106033126678106,44.106033126678106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,Bell Rd,True,27.37918141985287,27.37918141985287,27.37918141985287,27.37918141985287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,Bishopsgate,True,13.35420946449075,13.35420946449075,13.35420946449075,13.35420946449075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,Brixton Rd,True,13.704390484588277,13.704390484588277,13.704390484588277,13.704390484588277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,Camden Park Rd,True,14.61719640720026,14.61719640720026,14.61719640720026,14.61719640720026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,Chalk Farm Road,True,13.662765398776962,13.662765398776962,13.662765398776962,13.662765398776962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,Charing Cross Road,True,9.835136869111832,9.835136869111832,9.835136869111832,9.835136869111832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,Charlton Church Lane,True,39.16962098317778,39.16962098317778,39.16962098317778,39.16962098317778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,Cheyne Walk,True,12.678505554275652,12.678505554275652,12.678505554275652,12.678505554275652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,Church Street,True,14.775468025647507,14.775468025647507,14.775468025647507,14.775468025647507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A407,"Churchill Way, Biggin Hill",True,40.97404099651752,40.97404099651752,40.97404099651752,40.97404099651752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
