region,from_node,to_node,same_path,short_len_km,short_weight_km,short_penalty_km,short_hot_edges,short_hot_share_pct,short_avg_hotspot,short_max_hotspot,avoid_len_km,avoid_weight_km,avoid_penalty_km,avoid_hot_edges,avoid_hot_share_pct,avoid_avg_hotspot,avoid_max_hotspot,delta_len_km,delta_weight_km,delta_hot_edges,explain_reason,explain_removed_edges,explain_removed_risky_edges,explain_removed_risky_top5
London,A407,A3218,False,6.0,7.565217391304349,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,6.265217391304348,6.265217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3219,False,7.8,9.365217391304348,1.5652173913043481,1,12.5,0.06521739130434782,0.5217391304347826,8.065217391304348,8.065217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3220,False,4.3,5.865217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,4.565217391304348,4.565217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3220 Holland Rd roundabout,False,8.0,9.565217391304348,1.5652173913043481,1,12.5,0.06521739130434782,0.5217391304347826,8.265217391304347,8.265217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3220 Holland Road roundabout,False,8.0,9.565217391304348,1.5652173913043481,1,12.5,0.06521739130434782,0.5217391304347826,8.265217391304347,8.265217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3220 Prince of Wales Drive,False,4.8,6.365217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,5.065217391304348,5.065217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A4,False,5.3,6.865217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,5.565217391304348,5.565217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A4/A3216,False,5.7,7.265217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,5.965217391304348,5.965217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.2999999999999998,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A40,False,4.3,5.865217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,4.565217391304348,4.565217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A40(T),False,14.92,16.48521739130435,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,15.185217391304349,15.185217391304349,0.0,0,0.0,0.0,0.0,0.26521739130434874,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A4000 Gunnersbury Lane,True,7.765217391304348,7.765217391304348,0.0,0,0.0,0.0,0.0,7.765217391304348,7.765217391304348,0.0,0,0.0,0.0,0.0,0.0,0.0,0,No change (same path),0,0,
London,A407,A4000 Wales Farm Rd,False,4.8,6.365217391304348,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,5.065217391304348,5.065217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A4001,False,12.4,13.965217391304348,1.5652173913043481,1,14.285714285714285,0.07453416149068323,0.5217391304347826,12.665217391304347,12.665217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A4005,False,4.7,6.265217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,4.965217391304348,4.965217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.2999999999999998,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A4006,False,4.3,5.865217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,4.565217391304348,4.565217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A4006 Kingsbury Rd,False,9.786363636363637,12.433003952569171,2.6466403162055343,2,33.33333333333333,0.17391304347826086,0.5217391304347826,10.051581027667984,11.13300395256917,1.081422924901186,1,16.666666666666664,0.08695652173913043,0.5217391304347826,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A4008,False,6.848863636363636,9.495503952569171,2.6466403162055343,2,40.0,0.20869565217391303,0.5217391304347826,7.114081027667984,8.19550395256917,1.081422924901186,1,20.0,0.10434782608695652,0.5217391304347826,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A401,False,4.8,6.365217391304348,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,5.065217391304348,5.065217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A402,False,6.9,8.465217391304348,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,7.165217391304347,7.165217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A4020,False,11.8,13.365217391304348,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,12.065217391304348,12.065217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A404,False,5.036363636363636,7.6830039525691705,2.6466403162055343,2,50.0,0.2608695652173913,0.5217391304347826,5.301581027667984,6.38300395256917,1.081422924901186,1,25.0,0.13043478260869565,0.5217391304347826,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A404 split,True,0.3,0.3,0.0,0,0.0,0.0,0.0,0.3,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0,No change (same path),0,0,
London,A407,A406,True,2.1,2.1,0.0,0,0.0,0.0,0.0,2.1,2.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,No change (same path),0,0,
London,A407,A406(T),True,6.565217391304348,6.565217391304348,0.0,0,0.0,0.0,0.0,6.565217391304348,6.565217391304348,0.0,0,0.0,0.0,0.0,0.0,0.0,0,No change (same path),0,0,
London,A407,A408,False,6.822727272727273,8.387944664031622,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,7.087944664031621,7.087944664031621,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A4088,False,7.286363636363636,9.933003952569171,2.6466403162055343,2,40.0,0.20869565217391303,0.5217391304347826,7.551581027667984,8.63300395256917,1.081422924901186,1,20.0,0.10434782608695652,0.5217391304347826,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A4089,False,4.6,6.165217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,4.8652173913043475,4.8652173913043475,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A409,False,7.968863636363636,10.61550395256917,2.6466403162055343,2,33.33333333333333,0.17391304347826086,0.5217391304347826,8.234081027667983,9.31550395256917,1.081422924901186,1,16.666666666666664,0.08695652173913043,0.5217391304347826,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A409/A4006 roundabout,False,8.32,9.885217391304348,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,8.585217391304347,8.585217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A4090,False,5.8,7.365217391304348,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,6.065217391304348,6.065217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A41,True,2.5,2.5,0.0,0,0.0,0.0,0.0,2.5,2.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,No change (same path),0,0,
London,A407,A41 Park Rd,False,6.04,7.605217391304349,1.5652173913043481,1,14.285714285714285,0.07453416149068323,0.5217391304347826,6.305217391304348,6.305217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A41/A5109,True,4.7,4.7,0.0,0,0.0,0.0,0.0,4.7,4.7,0.0,0,0.0,0.0,0.0,0.0,0.0,0,No change (same path),0,0,
London,A407,A410,False,7.343956043956044,9.152651696129958,1.8086956521739133,2,33.33333333333333,0.1884057971014493,0.6086956521739131,7.6091734352603915,7.852651696129957,0.24347826086956526,1,16.666666666666664,0.10144927536231885,0.6086956521739131,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A411,False,9.0,10.565217391304348,1.5652173913043481,1,14.285714285714285,0.07453416149068323,0.5217391304347826,9.265217391304347,9.265217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A4125,False,6.616666666666667,8.181884057971015,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,6.881884057971014,6.881884057971014,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A4127,False,6.236363636363636,8.88300395256917,2.6466403162055343,2,40.0,0.20869565217391303,0.5217391304347826,6.8652173913043475,6.8652173913043475,0.0,0,0.0,0.0,0.0,0.6288537549407112,-2.017786561264823,2,Avoid-route changed to bypass higher-risk edges on the shortest route.,5,2,"A41->LA Boundary (risk=0.522, penalty=1.565); LA Boundary->A404 (risk=0.522, penalty=1.081)"
London,A407,A4140,False,9.843956043956045,11.652651696129958,1.8086956521739133,2,28.57142857142857,0.1614906832298137,0.6086956521739131,10.109173435260391,10.352651696129957,0.24347826086956526,1,14.285714285714285,0.08695652173913045,0.6086956521739131,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A4180,False,4.7,6.265217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,4.965217391304348,4.965217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.2999999999999998,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A4201,False,5.74,7.305217391304348,1.5652173913043481,1,14.285714285714285,0.07453416149068323,0.5217391304347826,6.005217391304347,6.005217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A4204,False,5.4,6.965217391304348,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,5.665217391304347,5.665217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A4207,False,5.1000000000000005,6.665217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,5.3652173913043475,5.3652173913043475,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A437,False,7.922727272727273,9.487944664031621,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,8.18794466403162,8.18794466403162,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A479,False,6.536363636363636,9.183003952569171,2.6466403162055343,2,40.0,0.20869565217391303,0.5217391304347826,6.801581027667984,7.88300395256917,1.081422924901186,1,20.0,0.10434782608695652,0.5217391304347826,0.26521739130434785,-1.3000000000000016,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A5,True,2.1,2.1,0.0,0,0.0,0.0,0.0,2.1,2.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,No change (same path),0,0,
London,A407,A5000,True,3.9652173913043476,3.9652173913043476,0.0,0,0.0,0.0,0.0,3.9652173913043476,3.9652173913043476,0.0,0,0.0,0.0,0.0,0.0,0.0,0,No change (same path),0,0,
London,A407,A501,False,5.54,7.105217391304349,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,5.805217391304348,5.805217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A503,False,4.2,5.765217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,4.465217391304348,4.465217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.2999999999999998,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A504,True,3.4652173913043476,3.4652173913043476,0.0,0,0.0,0.0,0.0,3.4652173913043476,3.4652173913043476,0.0,0,0.0,0.0,0.0,0.0,0.0,0,No change (same path),0,0,
London,A407,A5100,True,3.8,3.8,0.0,0,0.0,0.0,0.0,3.8,3.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0,No change (same path),0,0,
London,A407,A5109,True,4.0,4.0,0.0,0,0.0,0.0,0.0,4.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,No change (same path),0,0,
London,A407,A5201,False,4.4,5.965217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,4.665217391304347,4.665217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A5204,False,4.8,6.365217391304348,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,5.065217391304348,5.065217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A5205,True,3.2,3.2,0.0,0,0.0,0.0,0.0,3.2,3.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,No change (same path),0,0,
London,A407,A598,True,3.0,3.0,0.0,0,0.0,0.0,0.0,3.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,No change (same path),0,0,
London,A407,A598 Regent's Park Road,True,2.456,2.456,0.0,0,0.0,0.0,0.0,2.456,2.456,0.0,0,0.0,0.0,0.0,0.0,0.0,0,No change (same path),0,0,
London,A407,Acton St,False,5.4,6.965217391304348,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,5.665217391304347,5.665217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Ambleside Ave,False,4.3,5.865217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,4.565217391304348,4.565217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,B142,False,5.3,6.865217391304348,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,5.565217391304348,5.565217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,B232,False,8.4,9.965217391304348,1.5652173913043481,1,14.285714285714285,0.07453416149068323,0.5217391304347826,8.665217391304347,8.665217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,B278,False,10.515384615384615,12.080602006688963,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,10.780602006688962,10.780602006688962,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,B280,False,5.7,7.265217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,5.965217391304348,5.965217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.2999999999999998,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,B306,False,7.742857142857143,9.308074534161491,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,8.00807453416149,8.00807453416149,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,B363,False,6.7,8.265217391304349,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,6.965217391304348,6.965217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,B458,False,7.8,9.365217391304348,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,8.065217391304348,8.065217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,B466 Ickenham Rd,False,18.531111111111112,20.09632850241546,1.5652173913043481,1,14.285714285714285,0.07453416149068323,0.5217391304347826,18.79632850241546,18.79632850241546,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,B540,False,6.0,7.565217391304348,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,6.265217391304348,6.265217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.2999999999999998,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Bugsby's Way,False,10.9,12.465217391304348,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,11.165217391304347,11.165217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Camberwell Rd,False,11.0,12.565217391304348,1.5652173913043481,1,12.5,0.06521739130434782,0.5217391304347826,11.265217391304347,11.265217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Camden Rd,False,4.4,5.965217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,4.665217391304347,4.665217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Catford Rd,False,6.9,8.465217391304348,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,7.165217391304347,7.165217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Durham St,False,10.4,11.965217391304348,1.5652173913043481,1,14.285714285714285,0.07453416149068323,0.5217391304347826,10.665217391304347,10.665217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Ecclestone St,False,4.5,6.065217391304349,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,4.765217391304348,4.765217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Evering Rd,True,6.885,9.034565217391304,2.1495652173913045,1,20.0,0.10434782608695652,0.5217391304347826,6.885,9.034565217391304,2.1495652173913045,1,20.0,0.10434782608695652,0.5217391304347826,0.0,0.0,0,No change (same path),0,0,
London,A407,Griggs Approach roundabout,False,8.233333333333334,9.798550724637682,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,8.498550724637681,8.498550724637681,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Harrington Sq,False,6.44,8.005217391304349,1.5652173913043481,1,14.285714285714285,0.07453416149068323,0.5217391304347826,6.705217391304347,6.705217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000016,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Headstone Lane,False,9.343956043956045,11.152651696129958,1.8086956521739133,2,28.57142857142857,0.1614906832298137,0.6086956521739131,9.609173435260391,9.852651696129957,0.24347826086956526,1,14.285714285714285,0.08695652173913045,0.6086956521739131,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,High Holborn,False,4.6,6.165217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,4.8652173913043475,4.8652173913043475,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,High St,True,3.2,3.2,0.0,0,0.0,0.0,0.0,3.2,3.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,No change (same path),0,0,
London,A407,Holborn Circus,False,4.3,5.865217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,4.565217391304348,4.565217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,LA Boundary,False,4.0,5.565217391304349,1.5652173913043481,1,33.33333333333333,0.17391304347826086,0.5217391304347826,4.265217391304348,4.265217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,LA boundary,True,8.101923076923077,8.101923076923077,0.0,0,0.0,0.0,0.0,8.101923076923077,8.101923076923077,0.0,0,0.0,0.0,0.0,0.0,0.0,0,No change (same path),0,0,
London,A407,La Boundary,False,9.1,10.665217391304347,1.5652173913043481,1,12.5,0.06521739130434782,0.5217391304347826,9.365217391304347,9.365217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Leyton Rd,True,8.301923076923076,8.301923076923076,0.0,0,0.0,0.0,0.0,8.301923076923076,8.301923076923076,0.0,0,0.0,0.0,0.0,0.0,0.0,0,No change (same path),0,0,
London,A407,London Wall,False,5.3,7.108695652173913,1.8086956521739133,2,28.57142857142857,0.1614906832298137,0.6086956521739131,5.565217391304348,5.808695652173913,0.24347826086956526,1,14.285714285714285,0.08695652173913045,0.6086956521739131,0.26521739130434785,-1.2999999999999998,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,M1 roundabout,True,2.4,2.4,0.0,0,0.0,0.0,0.0,2.4,2.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0,No change (same path),0,0,
London,A407,M1 spur,True,6.199999999999999,6.199999999999999,0.0,0,0.0,0.0,0.0,6.199999999999999,6.199999999999999,0.0,0,0.0,0.0,0.0,0.0,0.0,0,No change (same path),0,0,
