step,src,dst,length_km,weight_km,hotspot_rate,is_hotspot,penalty_km,pair_id,route
6,A2015,A2218,0.2,0.2,0.0,0,0.0,205,shortest_distance
7,A2218,A205,1.9,1.9,0.0,0,0.0,205,shortest_distance
8,A205,Morval Road roundabout,2.1,2.1,0.0,0,0.0,205,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,205,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,205,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,205,avoid_hotspots
4,LA Boundary,A234,0.3,0.3,0.0,0,0.0,205,avoid_hotspots
5,A234,A2015,0.5,0.5,0.0,0,0.0,205,avoid_hotspots
6,A2015,A2218,0.2,0.2,0.0,0,0.0,205,avoid_hotspots
7,A2218,A205,1.9,1.9,0.0,0,0.0,205,avoid_hotspots
8,A205,Morval Road roundabout,2.1,2.1,0.0,0,0.0,205,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,211,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,211,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,211,shortest_distance
4,LA Boundary,A221,2.6000000000000005,2.6000000000000005,0.0,0,0.0,211,shortest_distance
5,A221,A206,3.4,3.4,0.0,0,0.0,211,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,211,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,211,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,211,avoid_hotspots
4,LA Boundary,A221,2.6000000000000005,2.6000000000000005,0.0,0,0.0,211,avoid_hotspots
5,A221,A206,3.4,3.4,0.0,0,0.0,211,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,213,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,213,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,213,shortest_distance
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,213,shortest_distance
5,A222,A2212,0.5,0.5,0.0,0,0.0,213,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,213,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,213,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,213,avoid_hotspots
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,213,avoid_hotspots
5,A222,A2212,0.5,0.5,0.0,0,0.0,213,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,215,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,215,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,215,shortest_distance
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,215,shortest_distance
5,A222,A210,1.1,1.1,0.0,0,0.0,215,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,215,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,215,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,215,avoid_hotspots
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,215,avoid_hotspots
5,A222,A210,1.1,1.1,0.0,0,0.0,215,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,216,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,216,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,216,shortest_distance
4,LA Boundary,A221,2.6000000000000005,2.6000000000000005,0.0,0,0.0,216,shortest_distance
5,A221,A206,3.4,3.4,0.0,0,0.0,216,shortest_distance
6,A206,A200 Creek Rd/Romney Rd,0.5,0.5,0.0,0,0.0,216,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,216,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,216,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,216,avoid_hotspots
4,LA Boundary,A221,2.6000000000000005,2.6000000000000005,0.0,0,0.0,216,avoid_hotspots
5,A221,A206,3.4,3.4,0.0,0,0.0,216,avoid_hotspots
6,A206,A200 Creek Rd/Romney Rd,0.5,0.5,0.0,0,0.0,216,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,217,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,217,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,217,shortest_distance
4,LA Boundary,A221,2.6000000000000005,2.6000000000000005,0.0,0,0.0,217,shortest_distance
5,A221,A206,3.4,3.4,0.0,0,0.0,217,shortest_distance
6,A206,Bugsby's Way,0.8999999999999999,0.8999999999999999,0.0,0,0.0,217,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,217,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,217,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,217,avoid_hotspots
4,LA Boundary,A221,2.6000000000000005,2.6000000000000005,0.0,0,0.0,217,avoid_hotspots
5,A221,A206,3.4,3.4,0.0,0,0.0,217,avoid_hotspots
6,A206,Bugsby's Way,0.8999999999999999,0.8999999999999999,0.0,0,0.0,217,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,226,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,226,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,226,shortest_distance
4,LA Boundary,A223,2.3,2.3,0.0,0,0.0,226,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,226,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,226,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,226,avoid_hotspots
4,LA Boundary,A223,2.3,2.3,0.0,0,0.0,226,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,227,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,227,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,227,shortest_distance
4,LA Boundary,A232,3.1,3.1,0.0,0,0.0,227,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,227,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,227,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,227,avoid_hotspots
4,LA Boundary,A232,3.1,3.1,0.0,0,0.0,227,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,228,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,228,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,228,shortest_distance
4,LA Boundary,A221,2.6000000000000005,2.6000000000000005,0.0,0,0.0,228,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,228,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,228,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,228,avoid_hotspots
4,LA Boundary,A221,2.6000000000000005,2.6000000000000005,0.0,0,0.0,228,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,230,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,230,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,230,shortest_distance
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,230,shortest_distance
5,A222,A212,0.6,0.6,0.0,0,0.0,230,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,230,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,230,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,230,avoid_hotspots
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,230,avoid_hotspots
5,A222,A212,0.6,0.6,0.0,0,0.0,230,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,231,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,231,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,231,shortest_distance
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,231,shortest_distance
5,A222,A212,0.6,0.6,0.0,0,0.0,231,shortest_distance
6,A212,A214,2.0,2.0,0.0,0,0.0,231,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,231,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,231,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,231,avoid_hotspots
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,231,avoid_hotspots
5,A222,A212,0.6,0.6,0.0,0,0.0,231,avoid_hotspots
6,A212,A214,2.0,2.0,0.0,0,0.0,231,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,232,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,232,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,232,shortest_distance
4,LA Boundary,A2216,0.8,0.8,0.0,0,0.0,232,shortest_distance
5,A2216,A213,0.2,0.2,0.0,0,0.0,232,shortest_distance
6,A213,A215,2.8,2.8,0.0,0,0.0,232,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,232,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,232,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,232,avoid_hotspots
4,LA Boundary,A2216,0.8,0.8,0.0,0,0.0,232,avoid_hotspots
5,A2216,A213,0.2,0.2,0.0,0,0.0,232,avoid_hotspots
6,A213,A215,2.8,2.8,0.0,0,0.0,232,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,233,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,233,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,233,shortest_distance
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,233,shortest_distance
5,A222,A212,0.6,0.6,0.0,0,0.0,233,shortest_distance
6,A212,A222 Cherry Orchard Rd,1.0,1.0,0.0,0,0.0,233,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,233,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,233,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,233,avoid_hotspots
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,233,avoid_hotspots
5,A222,A212,0.6,0.6,0.0,0,0.0,233,avoid_hotspots
6,A212,A222 Cherry Orchard Rd,1.0,1.0,0.0,0,0.0,233,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,238,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,238,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,238,shortest_distance
4,LA Boundary,A2216,0.8,0.8,0.0,0,0.0,238,shortest_distance
5,A2216,A213,0.2,0.2,0.0,0,0.0,238,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,238,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,238,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,238,avoid_hotspots
4,LA Boundary,A2216,0.8,0.8,0.0,0,0.0,238,avoid_hotspots
5,A2216,A213,0.2,0.2,0.0,0,0.0,238,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,239,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,239,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,239,shortest_distance
4,LA Boundary,A2216,0.8,0.8,0.0,0,0.0,239,shortest_distance
5,A2216,A213,0.2,0.2,0.0,0,0.0,239,shortest_distance
6,A213,A215,2.8,2.8,0.0,0,0.0,239,shortest_distance
7,A215,A213 Sunny Bank,0.3,0.3,0.0,0,0.0,239,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,239,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,239,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,239,avoid_hotspots
4,LA Boundary,A2216,0.8,0.8,0.0,0,0.0,239,avoid_hotspots
5,A2216,A213,0.2,0.2,0.0,0,0.0,239,avoid_hotspots
6,A213,A215,2.8,2.8,0.0,0,0.0,239,avoid_hotspots
7,A215,A213 Sunny Bank,0.3,0.3,0.0,0,0.0,239,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,240,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,240,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,240,shortest_distance
4,LA Boundary,A239,1.5,1.5,0.0,0,0.0,240,shortest_distance
5,A239,A236,0.6,0.6,0.0,0,0.0,240,shortest_distance
6,A236,A216,0.7,0.7,0.0,0,0.0,240,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,240,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,240,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,240,avoid_hotspots
4,LA Boundary,A239,1.5,1.5,0.0,0,0.0,240,avoid_hotspots
5,A239,A236,0.6,0.6,0.0,0,0.0,240,avoid_hotspots
6,A236,A216,0.7,0.7,0.0,0,0.0,240,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,241,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,241,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,241,shortest_distance
4,LA Boundary,A234,0.3,0.3,0.0,0,0.0,241,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,241,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,241,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,241,avoid_hotspots
4,LA Boundary,A234,0.3,0.3,0.0,0,0.0,241,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,245,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,245,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,245,shortest_distance
4,LA Boundary,A2216,0.8,0.8,0.0,0,0.0,245,shortest_distance
5,A2216,A213,0.2,0.2,0.0,0,0.0,245,shortest_distance
6,A213,A215,2.8,2.8,0.0,0,0.0,245,shortest_distance
7,A215,A213 Penge Rd,0.4,0.4,0.0,0,0.0,245,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,245,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,245,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,245,avoid_hotspots
4,LA Boundary,A2216,0.8,0.8,0.0,0,0.0,245,avoid_hotspots
5,A2216,A213,0.2,0.2,0.0,0,0.0,245,avoid_hotspots
6,A213,A215,2.8,2.8,0.0,0,0.0,245,avoid_hotspots
7,A215,A213 Penge Rd,0.4,0.4,0.0,0,0.0,245,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,246,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,246,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,246,shortest_distance
4,LA Boundary,A2216,0.8,0.8,0.0,0,0.0,246,shortest_distance
5,A2216,A213,0.2,0.2,0.0,0,0.0,246,shortest_distance
6,A213,A215,2.8,2.8,0.0,0,0.0,246,shortest_distance
7,A215,B232,0.6,0.6,0.0,0,0.0,246,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,246,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,246,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,246,avoid_hotspots
4,LA Boundary,A2216,0.8,0.8,0.0,0,0.0,246,avoid_hotspots
5,A2216,A213,0.2,0.2,0.0,0,0.0,246,avoid_hotspots
6,A213,A215,2.8,2.8,0.0,0,0.0,246,avoid_hotspots
7,A215,B232,0.6,0.6,0.0,0,0.0,246,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,247,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,247,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,247,shortest_distance
4,LA Boundary,A2216,0.8,0.8,0.0,0,0.0,247,shortest_distance
5,A2216,A213,0.2,0.2,0.0,0,0.0,247,shortest_distance
6,A213,A215,2.8,2.8,0.0,0,0.0,247,shortest_distance
7,A215,Rye Lane,1.7,1.7,0.0,0,0.0,247,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,247,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,247,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,247,avoid_hotspots
4,LA Boundary,A2216,0.8,0.8,0.0,0,0.0,247,avoid_hotspots
5,A2216,A213,0.2,0.2,0.0,0,0.0,247,avoid_hotspots
6,A213,A215,2.8,2.8,0.0,0,0.0,247,avoid_hotspots
7,A215,Rye Lane,1.7,1.7,0.0,0,0.0,247,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,248,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,248,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,248,shortest_distance
4,LA Boundary,A307,0.6,0.6,0.0,0,0.0,248,shortest_distance
5,A307,A2043,0.3,0.3,0.0,0,0.0,248,shortest_distance
6,A2043,A298,0.6,0.6,0.0,0,0.0,248,shortest_distance
7,A298,A219,1.9,1.9,0.0,0,0.0,248,shortest_distance
8,A219,A217,1.5,1.5,0.0,0,0.0,248,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,248,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,248,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,248,avoid_hotspots
4,LA Boundary,A307,0.6,0.6,0.0,0,0.0,248,avoid_hotspots
5,A307,A2043,0.3,0.3,0.0,0,0.0,248,avoid_hotspots
6,A2043,A298,0.6,0.6,0.0,0,0.0,248,avoid_hotspots
7,A298,A219,1.9,1.9,0.0,0,0.0,248,avoid_hotspots
8,A219,A217,1.5,1.5,0.0,0,0.0,248,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,249,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,249,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,249,shortest_distance
4,LA Boundary,A201,0.2,0.44347826086956527,0.6086956521739131,1,0.24347826086956526,249,shortest_distance
5,A201,A300,0.2,0.2,0.0,0,0.0,249,shortest_distance
6,A300,A3,0.2,0.2,0.0,0,0.0,249,shortest_distance
7,A3,A3207,1.0,1.0,0.0,0,0.0,249,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,249,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,249,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,249,avoid_hotspots
4,LA Boundary,A201,0.2,0.44347826086956527,0.6086956521739131,1,0.24347826086956526,249,avoid_hotspots
5,A201,A300,0.2,0.2,0.0,0,0.0,249,avoid_hotspots
6,A300,A3,0.2,0.2,0.0,0,0.0,249,avoid_hotspots
7,A3,A3207,1.0,1.0,0.0,0,0.0,249,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,252,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,252,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,252,shortest_distance
4,LA Boundary,A307,0.6,0.6,0.0,0,0.0,252,shortest_distance
5,A307,A2043,0.3,0.3,0.0,0,0.0,252,shortest_distance
6,A2043,A298,0.6,0.6,0.0,0,0.0,252,shortest_distance
7,A298,A219,1.9,1.9,0.0,0,0.0,252,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,252,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,252,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,252,avoid_hotspots
4,LA Boundary,A307,0.6,0.6,0.0,0,0.0,252,avoid_hotspots
5,A307,A2043,0.3,0.3,0.0,0,0.0,252,avoid_hotspots
6,A2043,A298,0.6,0.6,0.0,0,0.0,252,avoid_hotspots
7,A298,A219,1.9,1.9,0.0,0,0.0,252,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,253,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,253,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,253,shortest_distance
4,LA Boundary,A307,0.6,0.6,0.0,0,0.0,253,shortest_distance
5,A307,A2043,0.3,0.3,0.0,0,0.0,253,shortest_distance
6,A2043,A298,0.6,0.6,0.0,0,0.0,253,shortest_distance
7,A298,A219,1.9,1.9,0.0,0,0.0,253,shortest_distance
8,A219,A3219,0.4,0.4,0.0,0,0.0,253,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,253,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,253,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,253,avoid_hotspots
4,LA Boundary,A307,0.6,0.6,0.0,0,0.0,253,avoid_hotspots
5,A307,A2043,0.3,0.3,0.0,0,0.0,253,avoid_hotspots
6,A2043,A298,0.6,0.6,0.0,0,0.0,253,avoid_hotspots
7,A298,A219,1.9,1.9,0.0,0,0.0,253,avoid_hotspots
8,A219,A3219,0.4,0.4,0.0,0,0.0,253,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,254,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,254,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,254,shortest_distance
4,LA Boundary,A3220,0.3,0.3,0.0,0,0.0,254,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,254,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,254,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,254,avoid_hotspots
4,LA Boundary,A3220,0.3,0.3,0.0,0,0.0,254,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,255,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,255,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,255,shortest_distance
4,LA Boundary,A307,0.6,0.6,0.0,0,0.0,255,shortest_distance
5,A307,A2043,0.3,0.3,0.0,0,0.0,255,shortest_distance
6,A2043,A298,0.6,0.6,0.0,0,0.0,255,shortest_distance
7,A298,A219,1.9,1.9,0.0,0,0.0,255,shortest_distance
8,A219,A3220 Holland Rd roundabout,0.6,0.6,0.0,0,0.0,255,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,255,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,255,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,255,avoid_hotspots
4,LA Boundary,A307,0.6,0.6,0.0,0,0.0,255,avoid_hotspots
5,A307,A2043,0.3,0.3,0.0,0,0.0,255,avoid_hotspots
6,A2043,A298,0.6,0.6,0.0,0,0.0,255,avoid_hotspots
7,A298,A219,1.9,1.9,0.0,0,0.0,255,avoid_hotspots
8,A219,A3220 Holland Rd roundabout,0.6,0.6,0.0,0,0.0,255,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,256,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,256,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,256,shortest_distance
4,LA Boundary,A307,0.6,0.6,0.0,0,0.0,256,shortest_distance
5,A307,A2043,0.3,0.3,0.0,0,0.0,256,shortest_distance
6,A2043,A298,0.6,0.6,0.0,0,0.0,256,shortest_distance
7,A298,A219,1.9,1.9,0.0,0,0.0,256,shortest_distance
8,A219,A3220 Holland Road roundabout,0.6,0.6,0.0,0,0.0,256,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,256,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,256,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,256,avoid_hotspots
4,LA Boundary,A307,0.6,0.6,0.0,0,0.0,256,avoid_hotspots
5,A307,A2043,0.3,0.3,0.0,0,0.0,256,avoid_hotspots
6,A2043,A298,0.6,0.6,0.0,0,0.0,256,avoid_hotspots
7,A298,A219,1.9,1.9,0.0,0,0.0,256,avoid_hotspots
8,A219,A3220 Holland Road roundabout,0.6,0.6,0.0,0,0.0,256,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,257,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,257,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,257,shortest_distance
4,LA Boundary,A307,0.6,0.6,0.0,0,0.0,257,shortest_distance
5,A307,A2043,0.3,0.3,0.0,0,0.0,257,shortest_distance
6,A2043,A298,0.6,0.6,0.0,0,0.0,257,shortest_distance
7,A298,A219,1.9,1.9,0.0,0,0.0,257,shortest_distance
8,A219,La Boundary,1.7,1.7,0.0,0,0.0,257,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,257,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,257,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,257,avoid_hotspots
4,LA Boundary,A307,0.6,0.6,0.0,0,0.0,257,avoid_hotspots
5,A307,A2043,0.3,0.3,0.0,0,0.0,257,avoid_hotspots
6,A2043,A298,0.6,0.6,0.0,0,0.0,257,avoid_hotspots
7,A298,A219,1.9,1.9,0.0,0,0.0,257,avoid_hotspots
8,A219,La Boundary,1.7,1.7,0.0,0,0.0,257,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,260,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,260,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,260,shortest_distance
4,LA Boundary,A2216,0.8,0.8,0.0,0,0.0,260,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,260,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,260,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,260,avoid_hotspots
4,LA Boundary,A2216,0.8,0.8,0.0,0,0.0,260,avoid_hotspots
