route,seq,src,dst,length_km,hotspot_rate,weight_km,penalty_km,from_node,to_node
shortest_distance,4,LA Boundary,4,2.622727272727273,0.0,2.622727272727273,0.0,A407,A437
shortest_distance,5,4,A408,0.2,0.0,0.2,0.0,A407,A437
shortest_distance,6,A408,A437,1.1,0.0,1.1,0.0,A407,A437
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A437
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A437
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A437
avoid_hotspots,4,LA Boundary,4,2.622727272727273,0.0,2.622727272727273,0.0,A407,A437
avoid_hotspots,5,4,A408,0.2,0.0,0.2,0.0,A407,A437
avoid_hotspots,6,A408,A437,1.1,0.0,1.1,0.0,A407,A437
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A479
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A479
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A479
shortest_distance,4,LA Boundary,A404,1.0363636363636364,0.5217391304347826,2.1177865612648223,1.081422924901186,A407,A479
shortest_distance,5,A404,A479,1.5,0.0,1.5,0.0,A407,A479
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A479
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A479
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A479
avoid_hotspots,4,LA Boundary,A404,1.0363636363636364,0.5217391304347826,2.1177865612648223,1.081422924901186,A407,A479
avoid_hotspots,5,A404,A479,1.5,0.0,1.5,0.0,A407,A479
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A5
avoid_hotspots,1,A407,A5,2.1,0.0,2.1,0.0,A407,A5
shortest_distance,1,A407,A406,2.1,0.0,2.1,0.0,A407,A5000
shortest_distance,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A5000
shortest_distance,3,A504,A5000,0.5,0.0,0.5,0.0,A407,A5000
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A5000
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A5000
avoid_hotspots,3,A504,A5000,0.5,0.0,0.5,0.0,A407,A5000
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A501
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A501
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A501
shortest_distance,4,LA Boundary,A40,0.3,0.0,0.3,0.0,A407,A501
shortest_distance,5,A40,A5204,0.5,0.0,0.5,0.0,A407,A501
shortest_distance,6,A5204,A501,0.74,0.0,0.74,0.0,A407,A501
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A501
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A501
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A501
avoid_hotspots,4,LA Boundary,A40,0.3,0.0,0.3,0.0,A407,A501
avoid_hotspots,5,A40,A5204,0.5,0.0,0.5,0.0,A407,A501
avoid_hotspots,6,A5204,A501,0.74,0.0,0.74,0.0,A407,A501
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A503
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A503
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A503
shortest_distance,4,LA Boundary,A503,0.2,0.0,0.2,0.0,A407,A503
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A503
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A503
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A503
avoid_hotspots,4,LA Boundary,A503,0.2,0.0,0.2,0.0,A407,A503
shortest_distance,1,A407,A406,2.1,0.0,2.1,0.0,A407,A504
shortest_distance,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A504
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A504
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A504
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A5100
shortest_distance,2,A5,A5100,1.7,0.0,1.7,0.0,A407,A5100
avoid_hotspots,1,A407,A5,2.1,0.0,2.1,0.0,A407,A5100
avoid_hotspots,2,A5,A5100,1.7,0.0,1.7,0.0,A407,A5100
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A5109
shortest_distance,2,A5,A5109,1.9,0.0,1.9,0.0,A407,A5109
avoid_hotspots,1,A407,A5,2.1,0.0,2.1,0.0,A407,A5109
avoid_hotspots,2,A5,A5109,1.9,0.0,1.9,0.0,A407,A5109
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A5201
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A5201
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A5201
shortest_distance,4,LA Boundary,A5201,0.4,0.0,0.4,0.0,A407,A5201
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A5201
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A5201
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A5201
avoid_hotspots,4,LA Boundary,A5201,0.4,0.0,0.4,0.0,A407,A5201
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A5204
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A5204
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A5204
shortest_distance,4,LA Boundary,A40,0.3,0.0,0.3,0.0,A407,A5204
shortest_distance,5,A40,A5204,0.5,0.0,0.5,0.0,A407,A5204
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A5204
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A5204
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A5204
avoid_hotspots,4,LA Boundary,A40,0.3,0.0,0.3,0.0,A407,A5204
avoid_hotspots,5,A40,A5204,0.5,0.0,0.5,0.0,A407,A5204
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A5205
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A5205
shortest_distance,3,A41,A5205,0.7,0.0,0.7,0.0,A407,A5205
avoid_hotspots,1,A407,A5,2.1,0.0,2.1,0.0,A407,A5205
avoid_hotspots,2,A5,A41,0.4,0.0,0.4,0.0,A407,A5205
avoid_hotspots,3,A41,A5205,0.7,0.0,0.7,0.0,A407,A5205
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A598
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A598
shortest_distance,3,A41,A598,0.5,0.0,0.5,0.0,A407,A598
avoid_hotspots,1,A407,A5,2.1,0.0,2.1,0.0,A407,A598
avoid_hotspots,2,A5,A41,0.4,0.0,0.4,0.0,A407,A598
avoid_hotspots,3,A41,A598,0.5,0.0,0.5,0.0,A407,A598
shortest_distance,1,A407,A406,2.1,0.0,2.1,0.0,A407,A598 Regent's Park Road
shortest_distance,2,A406,A598 Regent's Park Road,0.356,0.0,0.356,0.0,A407,A598 Regent's Park Road
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A598 Regent's Park Road
avoid_hotspots,2,A406,A598 Regent's Park Road,0.356,0.0,0.356,0.0,A407,A598 Regent's Park Road
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,Acton St
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,Acton St
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,Acton St
shortest_distance,4,LA Boundary,A5201,0.4,0.0,0.4,0.0,A407,Acton St
shortest_distance,5,A5201,A401,0.4,0.0,0.4,0.0,A407,Acton St
shortest_distance,6,A401,Acton St,0.6,0.0,0.6,0.0,A407,Acton St
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,Acton St
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,Acton St
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,Acton St
avoid_hotspots,4,LA Boundary,A5201,0.4,0.0,0.4,0.0,A407,Acton St
avoid_hotspots,5,A5201,A401,0.4,0.0,0.4,0.0,A407,Acton St
avoid_hotspots,6,A401,Acton St,0.6,0.0,0.6,0.0,A407,Acton St
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,Ambleside Ave
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,Ambleside Ave
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,Ambleside Ave
shortest_distance,4,LA Boundary,Ambleside Ave,0.3,0.0,0.3,0.0,A407,Ambleside Ave
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,Ambleside Ave
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,Ambleside Ave
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,Ambleside Ave
avoid_hotspots,4,LA Boundary,Ambleside Ave,0.3,0.0,0.3,0.0,A407,Ambleside Ave
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,B142
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,B142
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,B142
shortest_distance,4,LA Boundary,A11,0.7999999999999999,0.0,0.7999999999999999,0.0,A407,B142
shortest_distance,5,A11,B142,0.5,0.0,0.5,0.0,A407,B142
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,B142
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,B142
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,B142
avoid_hotspots,4,LA Boundary,A11,0.7999999999999999,0.0,0.7999999999999999,0.0,A407,B142
avoid_hotspots,5,A11,B142,0.5,0.0,0.5,0.0,A407,B142
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,B232
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,B232
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,B232
shortest_distance,4,LA Boundary,A2216,0.8,0.0,0.8,0.0,A407,B232
shortest_distance,5,A2216,A213,0.2,0.0,0.2,0.0,A407,B232
shortest_distance,6,A213,A215,2.8,0.0,2.8,0.0,A407,B232
shortest_distance,7,A215,B232,0.6,0.0,0.6,0.0,A407,B232
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,B232
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,B232
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,B232
avoid_hotspots,4,LA Boundary,A2216,0.8,0.0,0.8,0.0,A407,B232
avoid_hotspots,5,A2216,A213,0.2,0.0,0.2,0.0,A407,B232
avoid_hotspots,6,A213,A215,2.8,0.0,2.8,0.0,A407,B232
avoid_hotspots,7,A215,B232,0.6,0.0,0.6,0.0,A407,B232
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,B278
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,B278
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,B278
shortest_distance,4,LA Boundary,A232,3.1,0.0,3.1,0.0,A407,B278
shortest_distance,5,A232,B278,3.4153846153846152,0.0,3.4153846153846152,0.0,A407,B278
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,B278
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,B278
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,B278
avoid_hotspots,4,LA Boundary,A232,3.1,0.0,3.1,0.0,A407,B278
avoid_hotspots,5,A232,B278,3.4153846153846152,0.0,3.4153846153846152,0.0,A407,B278
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,B280
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,B280
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,B280
shortest_distance,4,LA Boundary,B280,1.7,0.0,1.7,0.0,A407,B280
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,B280
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,B280
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,B280
avoid_hotspots,4,LA Boundary,B280,1.7,0.0,1.7,0.0,A407,B280
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,B306
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,B306
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,B306
shortest_distance,4,LA Boundary,A3(T),1.1428571428571428,0.0,1.1428571428571428,0.0,A407,B306
shortest_distance,5,A3(T),B306,2.6,0.0,2.6,0.0,A407,B306
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,B306
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,B306
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,B306
avoid_hotspots,4,LA Boundary,A3(T),1.1428571428571428,0.0,1.1428571428571428,0.0,A407,B306
avoid_hotspots,5,A3(T),B306,2.6,0.0,2.6,0.0,A407,B306
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,B363
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,B363
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,B363
shortest_distance,4,LA Boundary,A314,1.6,0.0,1.6,0.0,A407,B363
shortest_distance,5,A314,B363,1.1,0.0,1.1,0.0,A407,B363
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,B363
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,B363
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,B363
avoid_hotspots,4,LA Boundary,A314,1.6,0.0,1.6,0.0,A407,B363
avoid_hotspots,5,A314,B363,1.1,0.0,1.1,0.0,A407,B363
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,B458
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,B458
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,B458
shortest_distance,4,LA Boundary,A312,3.1,0.0,3.1,0.0,A407,B458
shortest_distance,5,A312,B458,0.7,0.0,0.7,0.0,A407,B458
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,B458
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,B458
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,B458
avoid_hotspots,4,LA Boundary,A312,3.1,0.0,3.1,0.0,A407,B458
avoid_hotspots,5,A312,B458,0.7,0.0,0.7,0.0,A407,B458
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,B466 Ickenham Rd
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,B466 Ickenham Rd
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,B466 Ickenham Rd
shortest_distance,4,LA Boundary,A312,3.1,0.0,3.1,0.0,A407,B466 Ickenham Rd
shortest_distance,5,A312,A4020,4.7,0.0,4.7,0.0,A407,B466 Ickenham Rd
shortest_distance,6,A4020,A40(T),3.12,0.0,3.12,0.0,A407,B466 Ickenham Rd
shortest_distance,7,A40(T),B466 Ickenham Rd,3.611111111111111,0.0,3.611111111111111,0.0,A407,B466 Ickenham Rd
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,B466 Ickenham Rd
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,B466 Ickenham Rd
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,B466 Ickenham Rd
avoid_hotspots,4,LA Boundary,A312,3.1,0.0,3.1,0.0,A407,B466 Ickenham Rd
avoid_hotspots,5,A312,A4020,4.7,0.0,4.7,0.0,A407,B466 Ickenham Rd
avoid_hotspots,6,A4020,A40(T),3.12,0.0,3.12,0.0,A407,B466 Ickenham Rd
avoid_hotspots,7,A40(T),B466 Ickenham Rd,3.611111111111111,0.0,3.611111111111111,0.0,A407,B466 Ickenham Rd
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,B540
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,B540
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,B540
shortest_distance,4,LA Boundary,A503,0.2,0.0,0.2,0.0,A407,B540
shortest_distance,5,A503,B540,1.7999999999999998,0.0,1.7999999999999998,0.0,A407,B540
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,B540
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,B540
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,B540
avoid_hotspots,4,LA Boundary,A503,0.2,0.0,0.2,0.0,A407,B540
avoid_hotspots,5,A503,B540,1.7999999999999998,0.0,1.7999999999999998,0.0,A407,B540
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,Bugsby's Way
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,Bugsby's Way
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,Bugsby's Way
shortest_distance,4,LA Boundary,A221,2.6000000000000005,0.0,2.6000000000000005,0.0,A407,Bugsby's Way
shortest_distance,5,A221,A206,3.4,0.0,3.4,0.0,A407,Bugsby's Way
shortest_distance,6,A206,Bugsby's Way,0.8999999999999999,0.0,0.8999999999999999,0.0,A407,Bugsby's Way
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,Bugsby's Way
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,Bugsby's Way
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,Bugsby's Way
avoid_hotspots,4,LA Boundary,A221,2.6000000000000005,0.0,2.6000000000000005,0.0,A407,Bugsby's Way
avoid_hotspots,5,A221,A206,3.4,0.0,3.4,0.0,A407,Bugsby's Way
avoid_hotspots,6,A206,Bugsby's Way,0.8999999999999999,0.0,0.8999999999999999,0.0,A407,Bugsby's Way
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,Camberwell Rd
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,Camberwell Rd
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,Camberwell Rd
shortest_distance,4,LA Boundary,A232,3.1,0.0,3.1,0.0,A407,Camberwell Rd
shortest_distance,5,A232,A23,2.1,0.0,2.1,0.0,A407,Camberwell Rd
shortest_distance,6,A23,A3204,0.9,0.0,0.9,0.0,A407,Camberwell Rd
shortest_distance,7,A3204,Durham St,0.3,0.0,0.3,0.0,A407,Camberwell Rd
shortest_distance,8,Durham St,Camberwell Rd,0.6,0.0,0.6,0.0,A407,Camberwell Rd
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,Camberwell Rd
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,Camberwell Rd
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,Camberwell Rd
avoid_hotspots,4,LA Boundary,A232,3.1,0.0,3.1,0.0,A407,Camberwell Rd
avoid_hotspots,5,A232,A23,2.1,0.0,2.1,0.0,A407,Camberwell Rd
avoid_hotspots,6,A23,A3204,0.9,0.0,0.9,0.0,A407,Camberwell Rd
avoid_hotspots,7,A3204,Durham St,0.3,0.0,0.3,0.0,A407,Camberwell Rd
avoid_hotspots,8,Durham St,Camberwell Rd,0.6,0.0,0.6,0.0,A407,Camberwell Rd
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,Camden Rd
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,Camden Rd
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,Camden Rd
shortest_distance,4,LA Boundary,Camden Rd,0.4,0.0,0.4,0.0,A407,Camden Rd
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,Camden Rd
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,Camden Rd
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,Camden Rd
avoid_hotspots,4,LA Boundary,Camden Rd,0.4,0.0,0.4,0.0,A407,Camden Rd
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,Catford Rd
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,Catford Rd
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,Catford Rd
shortest_distance,4,LA Boundary,A2216,0.8,0.0,0.8,0.0,A407,Catford Rd
shortest_distance,5,A2216,Catford Rd,2.1,0.0,2.1,0.0,A407,Catford Rd
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,Catford Rd
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,Catford Rd
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,Catford Rd
avoid_hotspots,4,LA Boundary,A2216,0.8,0.0,0.8,0.0,A407,Catford Rd
avoid_hotspots,5,A2216,Catford Rd,2.1,0.0,2.1,0.0,A407,Catford Rd
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,Durham St
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,Durham St
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,Durham St
shortest_distance,4,LA Boundary,A232,3.1,0.0,3.1,0.0,A407,Durham St
shortest_distance,5,A232,A23,2.1,0.0,2.1,0.0,A407,Durham St
shortest_distance,6,A23,A3204,0.9,0.0,0.9,0.0,A407,Durham St
shortest_distance,7,A3204,Durham St,0.3,0.0,0.3,0.0,A407,Durham St
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,Durham St
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,Durham St
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,Durham St
avoid_hotspots,4,LA Boundary,A232,3.1,0.0,3.1,0.0,A407,Durham St
avoid_hotspots,5,A232,A23,2.1,0.0,2.1,0.0,A407,Durham St
avoid_hotspots,6,A23,A3204,0.9,0.0,0.9,0.0,A407,Durham St
avoid_hotspots,7,A3204,Durham St,0.3,0.0,0.3,0.0,A407,Durham St
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,Ecclestone St
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,Ecclestone St
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,Ecclestone St
shortest_distance,4,LA Boundary,Ecclestone St,0.5,0.0,0.5,0.0,A407,Ecclestone St
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,Ecclestone St
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,Ecclestone St
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,Ecclestone St
avoid_hotspots,4,LA Boundary,Ecclestone St,0.5,0.0,0.5,0.0,A407,Ecclestone St
shortest_distance,1,A407,A406,2.1,0.0,2.1,0.0,A407,Evering Rd
shortest_distance,2,A406,A1037,0.725,0.0,0.725,0.0,A407,Evering Rd
shortest_distance,3,A1037,A112,0.7,0.0,0.7,0.0,A407,Evering Rd
shortest_distance,4,A112,A104,2.06,0.5217391304347826,4.2095652173913045,2.1495652173913045,A407,Evering Rd
shortest_distance,5,A104,Evering Rd,1.3,0.0,1.3,0.0,A407,Evering Rd
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,Evering Rd
avoid_hotspots,2,A406,A1037,0.725,0.0,0.725,0.0,A407,Evering Rd
avoid_hotspots,3,A1037,A112,0.7,0.0,0.7,0.0,A407,Evering Rd
avoid_hotspots,4,A112,A104,2.06,0.5217391304347826,4.2095652173913045,2.1495652173913045,A407,Evering Rd
avoid_hotspots,5,A104,Evering Rd,1.3,0.0,1.3,0.0,A407,Evering Rd
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,Griggs Approach roundabout
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,Griggs Approach roundabout
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,Griggs Approach roundabout
shortest_distance,4,LA Boundary,A222,2.0,0.0,2.0,0.0,A407,Griggs Approach roundabout
shortest_distance,5,A222,A123,1.6,0.0,1.6,0.0,A407,Griggs Approach roundabout
shortest_distance,6,A123,Griggs Approach roundabout,0.6333333333333333,0.0,0.6333333333333333,0.0,A407,Griggs Approach roundabout
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,Griggs Approach roundabout
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,Griggs Approach roundabout
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,Griggs Approach roundabout
avoid_hotspots,4,LA Boundary,A222,2.0,0.0,2.0,0.0,A407,Griggs Approach roundabout
avoid_hotspots,5,A222,A123,1.6,0.0,1.6,0.0,A407,Griggs Approach roundabout
avoid_hotspots,6,A123,Griggs Approach roundabout,0.6333333333333333,0.0,0.6333333333333333,0.0,A407,Griggs Approach roundabout
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,Harrington Sq
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,Harrington Sq
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,Harrington Sq
shortest_distance,4,LA Boundary,A40,0.3,0.0,0.3,0.0,A407,Harrington Sq
shortest_distance,5,A40,A5204,0.5,0.0,0.5,0.0,A407,Harrington Sq
shortest_distance,6,A5204,A501,0.74,0.0,0.74,0.0,A407,Harrington Sq
shortest_distance,7,A501,Harrington Sq,0.9,0.0,0.9,0.0,A407,Harrington Sq
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,Harrington Sq
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,Harrington Sq
